,Track Name,Artist,Streams,date,spotify_id,year,Streamstotal,album,release_date,length,popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,time_signature,release_date_year,genre1,genre2,genre3,genre4,genre5,genre6,genre7,genre8,genre9,genre10,genres_together,artist_id,artist_followers,artist_popularity,Period,streamstotal_weights
27534,Échame La Culpa,Luis Fonsi,223773,2018-01-08,1zsG4eaZmkA1dvjDDsAGLK,2018,13715025,Échame La Culpa,2017-11-17,0.3052280109257727,0.06315789473684211,0.0322,0.7240000000000001,0.895,0.0,0.09699999999999999,0.8993867444987373,0.03391436150056839,0.64,0.2622799771239754,4,2017-01-01,latin,latin pop,puerto rican pop,tropical,,,,,,,"latin,latin pop,puerto rican pop,tropical",4V8Sr092TqfHkfAA5fXXqG,8731720,0.8080808080808081,NormalPeriod,0.018819211649745607
27595,Despacito (Featuring Daddy Yankee),Luis Fonsi,54788,2018-01-08,4aWmUDTfIPGksMNLV2rQP2,2018,31803423,Despacito (Featuring Daddy Yankee),2017-01-13,0.43553363597659855,0.07368421052631577,0.209,0.66,0.7859999999999999,0.0,0.11199999999999999,0.8620011150100023,0.2781356574460023,0.846,0.7821439918663023,4,2017-01-01,latin,latin pop,puerto rican pop,tropical,,,,,,,"latin,latin pop,puerto rican pop,tropical",4V8Sr092TqfHkfAA5fXXqG,8731720,0.8080808080808081,NormalPeriod,0.04363939173449464
27712,Only Human,Jonas Brothers,34274,2020-01-08,0DiDStADDVh3SvAsoJAFMk,2020,1475342,Happiness Begins,2019-06-07,0.3274239764263539,0.8421052631578947,0.10800000000000001,0.795,0.496,0.0,0.0645,0.8250746072869183,0.09283819628647216,0.8740000000000001,0.2494948211221961,4,2019-01-01,boy band,dance pop,pop,pop rock,post-teen pop,,,,,,"boy band,dance pop,pop,pop rock,post-teen pop",7gOdHgIoIKoe4i9Tta6qdD,4466773,0.8383838383838383,NormalPeriod,0.0012821656218158768
27753,What A Man Gotta Do,Jonas Brothers,45972,2020-01-17,4wNIkl5XGiAACjFBlDWuSd,2020,510778,What A Man Gotta Do,2020-01-17,0.32178888001262873,0.8842105263157894,0.00839,0.852,0.698,1.03e-06,0.0773,0.7816876004328862,0.07521788556271314,0.324,0.3704136747791828,4,2020-01-01,boy band,dance pop,pop,pop rock,post-teen pop,,,,,,"boy band,dance pop,pop,pop rock,post-teen pop",7gOdHgIoIKoe4i9Tta6qdD,4466773,0.8383838383838383,NormalPeriod,0.00044389842624955434
27767,Sucker,Jonas Brothers,93376,2019-03-01,4y3OI86AEP6PQoDE6olYhO,2019,841974,Sucker,2019-03-01,0.32273603543700696,0.17894736842105266,0.0427,0.8420000000000001,0.7340000000000001,0.0,0.106,0.8519004361656773,0.06744979158772263,0.9520000000000001,0.5287602465527101,4,2019-01-01,boy band,dance pop,pop,pop rock,post-teen pop,,,,,,"boy band,dance pop,pop,pop rock,post-teen pop",7gOdHgIoIKoe4i9Tta6qdD,4466773,0.8383838383838383,NormalPeriod,0.0009702940321980122
27776,Si Me Gano Un Grammy,Jon Z,34260,2020-01-08,0e0BqjHEcb6pJAVJ7WZA7V,2020,710214,Si Me Gano Un Grammy,2019-11-16,0.2399053801298273,0.7157894736842105,0.048,0.812,0.63,0.0,0.11,0.8281572819991473,0.4543387646835922,0.45899999999999996,0.2858994725805427,4,2019-01-01,reggaeton flow,trap latino,,,,,,,,,"reggaeton flow,trap latino",5bWUlnPx9OYKsLiUJrhCA1,2360312,0.7474747474747475,NormalPeriod,0.0006172209392346596
27795,SIN MIRAR LAS SEÑALES,Rels B,33583,2020-01-08,7fM24rKaYCTGf85Lj8U2pk,2020,229290,Happy Birthday Flakko,2019-10-17,0.3202485565447005,0.7789473684210526,0.387,0.754,0.48100000000000004,0.0,0.35,0.7586003345030007,0.7972716938234179,0.289,0.1852957997076952,4,2019-01-01,r&b en espanol,spanish hip hop,trap espanol,,,,,,,,"r&b en espanol,spanish hip hop,trap espanol",2IMZYfNi21MGqxopj9fWx8,1782751,0.8181818181818182,NormalPeriod,0.00019926752944480832
27802,LA LATINA,Rels B,29537,2020-01-19,0FqT9GmM94Zd0WreIvOFwB,2020,29537,Happy Birthday Flakko,2019-10-17,0.3365654613555803,0.6736842105263158,0.35200000000000004,0.847,0.79,0.012,0.0893,0.8064145869543831,0.0284198560060629,0.5870000000000001,0.5163436487259324,4,2019-01-01,r&b en espanol,spanish hip hop,trap espanol,,,,,,,,"r&b en espanol,spanish hip hop,trap espanol",2IMZYfNi21MGqxopj9fWx8,1782751,0.8181818181818182,NormalPeriod,2.566952338615423e-05
27803,Cuando Quieras,Rels B,41330,2020-03-08,1QBmYURvVM6Ai7y7yo9Dvx,2020,128468,Cuando Quieras,2020-03-08,0.26606456921170835,0.7684210526315789,0.245,0.627,0.511,0.0,0.0875,0.7136391958810219,0.8844259189086774,0.596,0.2684565037808985,4,2020-01-01,r&b en espanol,spanish hip hop,trap espanol,,,,,,,,"r&b en espanol,spanish hip hop,trap espanol",2IMZYfNi21MGqxopj9fWx8,1782751,0.8181818181818182,NormalPeriod,0.00011164682704311412
27805,Buenos Genes,Rels B,27703,2019-01-09,5I2I0xdHPV5opTDQbItBIb,2019,311540,Flakk Daniel's Lp,2018-04-06,0.476170430573029,0.042105263157894736,0.486,0.804,0.535,0.0,0.10800000000000001,0.7358738071032696,0.22697991663508899,0.628,0.6177162102052487,4,2018-01-01,r&b en espanol,spanish hip hop,trap espanol,,,,,,,,"r&b en espanol,spanish hip hop,trap espanol",2IMZYfNi21MGqxopj9fWx8,1782751,0.8181818181818182,NormalPeriod,0.0003590198780377645
27816,Euromillón,Rels B,28850,2019-01-12,3PkLiVZFchdmUluS9QL8fv,2019,54857,Euromillón,2018-06-19,0.3555516223624353,0.021052631578947368,0.769,0.816,0.585,0.0,0.111,0.7443675597678155,0.10989010989010987,0.523,0.4278197877613267,4,2018-01-01,r&b en espanol,spanish hip hop,trap espanol,,,,,,,,"r&b en espanol,spanish hip hop,trap espanol",2IMZYfNi21MGqxopj9fWx8,1782751,0.8181818181818182,NormalPeriod,6.321741493714338e-05
27818,HEY SHORTY!,Rels B,70052,2019-02-01,3eFS7CUIqLlJcMBq9H1CfA,2019,331286,HEY SHORTY!,2019-01-31,0.272221079470167,0.010526315789473684,0.10099999999999999,0.919,0.535,3.11e-05,0.0412,0.7732266421801726,0.09245926487305796,0.8320000000000001,0.24319755989070346,4,2019-01-01,r&b en espanol,spanish hip hop,trap espanol,,,,,,,,"r&b en espanol,spanish hip hop,trap espanol",2IMZYfNi21MGqxopj9fWx8,1782751,0.8181818181818182,NormalPeriod,0.00038177524335757476
27826,A Mí,Rels B,40496,2019-02-21,6kbzFdX9KkJpAADAqArxgW,2019,1139521,A Mí,2019-02-21,0.3912373772405249,0.03157894736842105,0.24100000000000002,0.846,0.5479999999999999,0.0713,0.0419,0.8082182796051554,0.4410761652140962,0.516,0.2553091440554108,4,2019-01-01,r&b en espanol,spanish hip hop,trap espanol,,,,,,,,"r&b en espanol,spanish hip hop,trap espanol",2IMZYfNi21MGqxopj9fWx8,1782751,0.8181818181818182,NormalPeriod,0.0013131883239438642
27843,Es Mejor,Rels B,21664,2018-01-27,2nmkKucRDKr5jIBEvg6X0z,2018,21664,Es Mejor,2017-12-15,0.3180433108344057,0.010526315789473684,0.304,0.831,0.61,0.0,0.0921,0.7862788180893976,0.3349753694581281,0.547,0.6182436296625786,4,2017-01-01,r&b en espanol,spanish hip hop,trap espanol,,,,,,,,"r&b en espanol,spanish hip hop,trap espanol",2IMZYfNi21MGqxopj9fWx8,1782751,0.8181818181818182,NormalPeriod,2.9726478893045312e-05
27844,Lejos de Ti,Rels B,32857,2018-02-28,1rDxSDjpyc0qBsWzWW7OnA,2018,353178,Lejos de Ti,2018-02-28,0.3472927140786521,0.010526315789473684,0.607,0.757,0.46399999999999997,8.1e-05,0.127,0.6616600531269472,0.4467601364153088,0.358,0.2936264853529897,4,2018-01-01,r&b en espanol,spanish hip hop,trap espanol,,,,,,,,"r&b en espanol,spanish hip hop,trap espanol",2IMZYfNi21MGqxopj9fWx8,1782751,0.8181818181818182,NormalPeriod,0.0004846168003364087
27854,Ellos,Ceky Viciny,33180,2020-01-08,7bDboJVS7UlQBZj8lsvz2g,2020,661024,Ellos,2019-07-05,0.3084832597454161,0.4736842105263158,0.124,0.754,0.9390000000000001,0.00281,0.293,0.9539566457875578,0.029367184539598332,0.853,0.427394039524687,4,2019-01-01,dembow,dominican pop,rap dominicano,,,,,,,,"dembow,dominican pop,rap dominicano",5UopXhshFFqRIMfeZrBclq,63569,0.5959595959595959,NormalPeriod,0.0005744717143518033
27873,Celébrate,Miki Núñez,32998,2020-01-08,60TClTKDePeUjKyfotkLEg,2020,32998,Amuza,2019-09-12,0.4148038479385019,0.6105263157894737,0.0951,0.628,0.755,0.0,0.0825,0.8874495785918078,0.05930276619931792,0.782,0.746095189680371,4,2019-01-01,eurovision,latin talent show,latin viral pop,musica catalana,reggae catala,spanish pop,,,,,"eurovision,latin talent show,latin viral pop,musica catalana,reggae catala,spanish pop",2hahtdJusGYC77DKod4qfB,92715,0.6161616161616161,NormalPeriod,2.8677351548780084e-05
27874,La Venda,Miki Núñez,93794,2019-01-18,3fCyP5h59OZOgfqQbeO1lJ,2019,3794233,OT Gala Eurovisión RTVE (Operación Triunfo 2018 / Eurovision Song Contest / Tel Aviv 2019),2019-01-18,0.32936851521428195,0.4947368421052632,0.0364,0.598,0.737,0.0,0.332,0.7721116321778768,0.033345964380447145,0.6759999999999999,0.592514456376692,4,2019-01-01,eurovision,latin talent show,latin viral pop,musica catalana,reggae catala,spanish pop,,,,,"eurovision,latin talent show,latin viral pop,musica catalana,reggae catala,spanish pop",2hahtdJusGYC77DKod4qfB,92715,0.6161616161616161,NormalPeriod,0.004372488505189899
27925,Nadie Se Salva,Miki Núñez,80544,2019-01-18,4301n0nWwZjutB1nJpw0ZS,2019,862093,OT Gala Eurovisión RTVE (Operación Triunfo 2018 / Eurovision Song Contest / Tel Aviv 2019),2019-01-18,0.32050208804718555,0.3894736842105263,0.114,0.645,0.6779999999999999,0.0,0.11599999999999999,0.7366608729872429,0.13073133762788935,0.418,0.2554680053377391,4,2019-01-01,eurovision,latin talent show,latin viral pop,musica catalana,reggae catala,spanish pop,,,,,"eurovision,latin talent show,latin viral pop,musica catalana,reggae catala,spanish pop",2hahtdJusGYC77DKod4qfB,92715,0.6161616161616161,NormalPeriod,0.0009934792441330504
27941,La Venda - Eurovision Song Contest / Tel Aviv 2019,Miki Núñez,30969,2019-03-08,59jqxXIgTZtx9AETvM2fsf,2019,30969,La Venda (Eurovision Song Contest / Tel Aviv 2019),2019-03-06,0.3191913780154702,0.4736842105263158,0.0829,0.624,0.8140000000000001,0.0,0.326,0.8603286000065589,0.06384994316028797,0.8,0.5928194700387621,4,2019-01-01,eurovision,latin talent show,latin viral pop,musica catalana,reggae catala,spanish pop,,,,,"eurovision,latin talent show,latin viral pop,musica catalana,reggae catala,spanish pop",2hahtdJusGYC77DKod4qfB,92715,0.6161616161616161,NormalPeriod,3.5688793101853784e-05
27942,Contra La Pared,Sean Paul,32835,2020-01-08,37eGbhE1xVFSvcKkqGb6i1,2020,208268,Contra La Pared,2019-03-14,0.4271144766487919,0.7894736842105263,0.0156,0.828,0.588,0.0,0.124,0.783852031613813,0.17961348995831752,0.598,0.24976170807650766,4,2019-01-01,dance pop,dancehall,pop,pop rap,,,,,,,"dance pop,dancehall,pop,pop rap",3Isy6kedDrgPYoTS1dazA9,3132111,0.8383838383838383,NormalPeriod,0.00018099808025823778
27948,Mad Love,Sean Paul,27517,2018-02-16,3soOPBuMK8YMdWnV7xpEyf,2018,263791,Mad Love,2018-02-15,0.3679507479179323,0.6842105263157895,0.006,0.7929999999999999,0.8240000000000001,3.29e-06,0.16899999999999998,0.904010756567081,0.29139825691549825,0.611,0.27496981635635764,4,2018-01-01,dance pop,dancehall,pop,pop rap,,,,,,,"dance pop,dancehall,pop,pop rap",3Isy6kedDrgPYoTS1dazA9,3132111,0.8383838383838383,NormalPeriod,0.00036196351521765676
27959,Mi Isla / 10k,Cruz Cafuné,52394,2020-01-10,6hk2AhbfCm2aQvfnS5avUm,2020,52394,Moonlight922,2020-01-10,0.3176175692547609,0.4842105263157895,0.28800000000000003,0.845,0.495,0.0,0.124,0.7575509133243695,0.3141341417203486,0.624,0.5417995806062146,4,2020-01-01,rap espanol,trap espanol,,,,,,,,,"rap espanol,trap espanol",0jeYkqwckGJoHQhhXwgzk3,124862,0.6666666666666666,NormalPeriod,4.5533703771343224e-05
27960,Moonlight,Cruz Cafuné,38610,2020-01-10,0EGGa3h5zNpeLN3D5OSxxs,2020,38610,Moonlight922,2020-01-10,0.35135400173166803,0.5368421052631579,0.0481,0.8059999999999999,0.718,1.27e-06,0.11900000000000001,0.7747023907126226,0.11159530125047366,0.598,0.4778483827921458,4,2020-01-01,rap espanol,trap espanol,,,,,,,,,"rap espanol,trap espanol",0jeYkqwckGJoHQhhXwgzk3,124862,0.6666666666666666,NormalPeriod,3.355453492024968e-05
27961,Mina el Hammani,Cruz Cafuné,42600,2020-01-30,09Ae1id448lmrfETbExaRc,2020,155623,Moonlight922,2020-01-10,0.3609881988261013,0.6210526315789474,0.162,0.851,0.47600000000000003,1.05e-05,0.168,0.6638244843078739,0.5017051913603637,0.223,0.4463684310859757,4,2020-01-01,rap espanol,trap espanol,,,,,,,,,"rap espanol,trap espanol",0jeYkqwckGJoHQhhXwgzk3,124862,0.6666666666666666,NormalPeriod,0.0001352462415926966
27965,Mi Casa,Cruz Cafuné,27741,2018-01-08,3sdbjDa8Rvmfn8k7pz7znc,2018,727874,Pa'l Coche,2017-02-09,0.28703353791252684,0.6105263157894737,0.138,0.888,0.563,8.13e-06,0.11599999999999999,0.7742760633588036,0.22508525956801811,0.444,0.2842600241469149,4,2017-01-01,rap espanol,trap espanol,,,,,,,,,"rap espanol,trap espanol",0jeYkqwckGJoHQhhXwgzk3,124862,0.6666666666666666,NormalPeriod,0.0009987597441745045
27997,You should be sad,Halsey,41890,2020-01-10,2usxQITOSDqvkYiI0oIwao,2020,41890,You should be sad,2020-01-10,0.3811750467598196,0.17894736842105266,0.14300000000000002,0.591,0.585,0.0,0.109,0.8097596169612697,0.00852595680181887,0.324,0.3570756815149012,4,2020-01-01,dance pop,electropop,etherpop,indie poptimism,pop,post-teen pop,,,,,"dance pop,electropop,etherpop,indie poptimism,pop,post-teen pop",26VFTg2z8YR0cCuwLzESi2,11950850,0.9090909090909092,NormalPeriod,3.6405062621322435e-05
27998,You should be sad,Halsey,45020,2020-01-17,7lidXGPXPYLNThITAOTlkK,2020,366599,Manic,2020-01-17,0.3811750467598196,0.8842105263157894,0.14300000000000002,0.591,0.585,0.0,0.109,0.8097596169612697,0.00852595680181887,0.324,0.3570756815149012,4,2020-01-01,dance pop,electropop,etherpop,indie poptimism,pop,post-teen pop,,,,,"dance pop,electropop,etherpop,indie poptimism,pop,post-teen pop",26VFTg2z8YR0cCuwLzESi2,11950850,0.9090909090909092,NormalPeriod,0.00031859774533096643
28008,Without Me,Halsey,48357,2019-01-08,5p7ujcrUXASCNwRaWNHR1C,2019,4155784,Without Me,2018-10-04,0.3720550880902381,0.8842105263157894,0.297,0.752,0.488,9.11e-06,0.0936,0.7868035286787132,0.08961727927245168,0.5329999999999999,0.5165787634237783,4,2018-01-01,dance pop,electropop,etherpop,indie poptimism,pop,post-teen pop,,,,,"dance pop,electropop,etherpop,indie poptimism,pop,post-teen pop",26VFTg2z8YR0cCuwLzESi2,11950850,0.9090909090909092,NormalPeriod,0.0047891412493782275
28069,Life Is Good (feat. Drake),Future,35939,2020-01-10,5yY9lUy8nbvjM1Uyo1Uqoc,2020,2298928,Life Is Good (feat. Drake),2020-01-10,0.4583395121671203,0.9263157894736842,0.0706,0.6759999999999999,0.609,0.0,0.152,0.8267799167021941,0.8673740053050397,0.508,0.5546800533773909,4,2020-01-01,atl hip hop,pop rap,rap,southern hip hop,trap,,,,,,"atl hip hop,pop rap,rap,southern hip hop,trap",1RyvyyTE3xzB2ZywiAwp0i,9170921,0.9191919191919192,NormalPeriod,0.001997914008162128
28119,Malibú con Piña,Funzo & Baby Loud,39466,2020-01-11,4T7SpjqFNSpfdAsN66DkiE,2020,7481980,Malibú con Piña,2019-12-17,0.29154448521145965,0.6947368421052632,0.359,0.642,0.705,0.0,0.16,0.8043813334207851,0.033535430087154226,0.6809999999999999,0.26475185867700324,4,2019-01-01,dominican pop,rap espanol,trap espanol,,,,,,,,"dominican pop,rap espanol,trap espanol",1nwjHzOUQZsNYX8xoWiGVC,60703,0.6262626262626263,NormalPeriod,0.006502314405143997
28178,Andrómeda,Funzo & Baby Loud,42538,2020-02-28,7jgahqr4h9gNdIoLXcGOrZ,2020,42538,Andrómeda,2020-02-23,0.3999746468497515,0.5157894736842106,0.14400000000000002,0.556,0.737,0.0,0.11800000000000001,0.8703308956153871,0.032398635846911716,0.152,0.2239245091186376,4,2020-01-01,dominican pop,rap espanol,trap espanol,,,,,,,,"dominican pop,rap espanol,trap espanol",1nwjHzOUQZsNYX8xoWiGVC,60703,0.6262626262626263,NormalPeriod,3.6968215654949006e-05
28179,Poca Suerte,Funzo & Baby Loud,28547,2019-02-06,5NuVQ1a9vJxMeXJNMpXfZ7,2019,1157152,Poca Suerte,2018-11-14,0.4600759637784804,0.6105263157894737,0.35600000000000004,0.737,0.513,0.0,0.177,0.7891647263306332,0.054376657824933686,0.271,0.6437249793480333,4,2018-01-01,dominican pop,rap espanol,trap espanol,,,,,,,,"dominican pop,rap espanol,trap espanol",1nwjHzOUQZsNYX8xoWiGVC,60703,0.6262626262626263,NormalPeriod,0.001333506355238991
28211,Coronao Now,El Alfa,38021,2020-01-11,7FbKipScVxkjQxQXwTd0gL,2020,1636772,Coronao Now,2019-11-07,0.410852583390338,0.7368421052631579,0.146,0.941,0.7290000000000001,0.00451,0.18,0.7700783786442791,0.4221295945433876,0.718,0.4021033233780263,4,2019-01-01,dembow,latin,rap dominicano,reggaeton,tropical,,,,,,"dembow,latin,rap dominicano,reggaeton,tropical",2oQX8QiMXOyuqbcZEFsZfm,1122213,0.8383838383838383,NormalPeriod,0.0014224585141281252
28253,Coronao Now (Remix),El Alfa,42591,2020-02-12,047WmwIeerHyIUstFAEz5A,2020,1537220,Coronao Now (Remix),2020-02-12,0.4880792357699465,0.7473684210526316,0.255,0.883,0.853,0.000723,0.41200000000000003,0.8614764044206867,0.2743463433118605,0.695,0.40195717099828426,4,2020-01-01,dembow,latin,rap dominicano,reggaeton,tropical,,,,,,"dembow,latin,rap dominicano,reggaeton,tropical",2oQX8QiMXOyuqbcZEFsZfm,1122213,0.8383838383838383,NormalPeriod,0.0013359415221472731
28278,Fantasmita - Remix,Casper Magico,36494,2020-01-11,5NOHsDSfLIH45y3i9PfRyh,2020,737068,Fantasmita (Remix),2019-12-06,0.5170177041526547,0.7157894736842105,0.24600000000000002,0.7070000000000001,0.87,1.97e-06,0.0664,0.920998261896173,0.15119363395225466,0.8009999999999999,0.7573934040795577,4,2019-01-01,latin,latin hip hop,reggaeton,reggaeton flow,tropical,,,,,,"latin,latin hip hop,reggaeton,reggaeton flow,tropical",1fux65HMCBvfJHqlBc4Nno,918287,0.7777777777777778,NormalPeriod,0.0006405587657238692
28299,No Te Veo - Remix,Casper Magico,35065,2020-01-11,0stKSegkdrfLTDvm5sIO38,2020,64632,No Te Veo,2019-04-30,0.4935110286203581,0.7052631578947368,0.485,0.861,0.7859999999999999,2.44e-05,0.113,0.8923031515429771,0.38992042440318303,0.778,0.31308381521255635,4,2019-01-01,latin,latin hip hop,reggaeton,reggaeton flow,tropical,,,,,,"latin,latin hip hop,reggaeton,reggaeton flow,tropical",1fux65HMCBvfJHqlBc4Nno,918287,0.7777777777777778,NormalPeriod,5.616930072430918e-05
28301,CANGURO,WOS,36023,2020-01-11,2UAWYufVaO3EnUUNzl0ppO,2020,199421,Caravana,2019-10-04,0.3602993585174626,0.7368421052631579,0.17300000000000001,0.602,0.7509999999999999,0.0,0.667,0.8750860853310596,0.5755968169761273,0.934,0.6934422062654889,4,2019-01-01,argentine indie,,,,,,,,,,argentine indie,5YCc6xS5Gpj3EkaYGdjyNK,1402398,0.7474747474747475,NormalPeriod,0.00017330947703525284
28307,No Idea,Don Toliver,31736,2020-01-12,3VyjsVV24RmBIbWJAeUJNu,2020,31736,No Idea,2019-05-29,0.25907571024697795,0.3157894736842105,0.519,0.6509999999999999,0.631,0.000579,0.165,0.8305184796510675,0.1258052292535051,0.35,0.4654444938679545,4,2019-01-01,rap,trap,,,,,,,,,"rap,trap",4Gso3d4CscCijv0lmajZWs,835671,0.8585858585858586,NormalPeriod,2.758059363452587e-05
28308,Me Gusta,Shakira,109440,2020-01-13,5Xhqh4lwJPtMUTsdBztN1a,2020,16032733,Me Gusta,2020-01-13,0.3455299525943927,0.8631578947368421,0.0559,0.775,0.696,0.0018399999999999998,0.157,0.8479979011576427,0.0850701023114816,0.775,0.23676685518205506,4,2020-01-01,colombian pop,dance pop,latin,latin pop,pop,,,,,,"colombian pop,dance pop,latin,latin pop,pop",0EmeFodog0BfCgMzAIvKQp,19482777,0.8585858585858586,NormalPeriod,0.013933460225732698
28365,Clandestino,Shakira,45270,2019-01-08,7DrluKkTviBwCc8AV3VGmf,2019,2567396,Clandestino,2018-06-08,0.4444311566298488,0.7578947368421053,0.39,0.7659999999999999,0.8220000000000001,3.37e-05,0.349,0.8826943888761355,0.2591890867752937,0.8809999999999999,0.7059477664103705,4,2018-01-01,colombian pop,dance pop,latin,latin pop,pop,,,,,,"colombian pop,dance pop,latin,latin pop,pop",0EmeFodog0BfCgMzAIvKQp,19482777,0.8585858585858586,NormalPeriod,0.002958676891553715
28426,Perro Fiel (feat. Nicky Jam),Shakira,124376,2018-01-08,70lnL3QaSOIIyMa2X9aVRL,2018,6798337,El Dorado,2017-05-26,0.3566351107645649,0.7473684210526316,0.187,0.75,0.76,0.0,0.0548,0.8594103564752567,0.3311860553239864,0.893,0.8201690284043972,4,2017-01-01,colombian pop,dance pop,latin,latin pop,pop,,,,,,"colombian pop,dance pop,latin,latin pop,pop",0EmeFodog0BfCgMzAIvKQp,19482777,0.8585858585858586,NormalPeriod,0.009328407558082948
28487,Me Enamoré,Shakira,24747,2018-01-08,4qknM1pQz53QOyfDVTjcM9,2018,880404,El Dorado,2017-05-26,0.4324075447148249,0.7473684210526316,0.193,0.74,0.879,8.25e-05,0.0928,0.9441839110615552,0.15498294808639634,0.948,0.3111329986655652,4,2017-01-01,colombian pop,dance pop,latin,latin pop,pop,,,,,,"colombian pop,dance pop,latin,latin pop,pop",0EmeFodog0BfCgMzAIvKQp,19482777,0.8585858585858586,NormalPeriod,0.0012080553417352596
28522,Chantaje (feat. Maluma),Shakira,23119,2018-01-08,6mICuAdrwEjh6Y6lroV2Kg,2018,14103685,El Dorado,2017-05-26,0.3581347735198305,0.8105263157894737,0.187,0.852,0.773,3.05e-05,0.159,0.9222116551339652,0.1030693444486548,0.907,0.300482938298278,4,2017-01-01,colombian pop,dance pop,latin,latin pop,pop,,,,,,"colombian pop,dance pop,latin,latin pop,pop",0EmeFodog0BfCgMzAIvKQp,19482777,0.8585858585858586,NormalPeriod,0.019352515438822923
28620,Trap (feat. Maluma),Shakira,35419,2018-02-17,7GncL3nyKUjsEm8Z5gvTpW,2018,615763,El Dorado,2017-05-26,0.3676374212497668,0.6210526315789474,0.556,0.774,0.504,0.0,0.128,0.7935919719279835,0.06062902614626753,0.32299999999999995,0.4909576158098747,4,2017-01-01,colombian pop,dance pop,latin,latin pop,pop,,,,,,"colombian pop,dance pop,latin,latin pop,pop",0EmeFodog0BfCgMzAIvKQp,19482777,0.8585858585858586,NormalPeriod,0.0008449254903350379
28641,Mi accidente preferido (con Juancho Sidecars y Sidecars),Despistaos,33443,2020-01-13,4EoL9ORsqIQOppIpQFuPDK,2020,1084010,Estamos enteros,2019-01-17,0.38305739857544,0.6631578947368421,0.188,0.626,0.6890000000000001,0.0,0.152,0.8427507952644869,0.004547176960970069,0.58,0.27469022049945985,4,2019-01-01,latin arena pop,spanish pop,spanish pop rock,spanish rock,,,,,,,"latin arena pop,spanish pop,spanish pop rock,spanish rock",0QE9iXPzgSaBq34OqIZ4n2,175849,0.6262626262626263,NormalPeriod,0.0009420733333048397
28671,Dream Girl - Remix,Ir Sais,34493,2020-01-15,099tjv6oy2opbpCOA3nBwX,2020,2402197,Dream Girl (Remix),2019-12-06,0.3500313326668166,0.8947368421052632,0.21600000000000003,0.767,0.643,0.00010400000000000001,0.0806,0.8466533302725215,0.14740431981811292,0.536,0.7323060303742772,4,2019-01-01,basshall,dutch trap pop,ritmo kombina,,,,,,,,"basshall,dutch trap pop,ritmo kombina",4NEThNYJ3WyNcJWcmpjq88,46863,0.7474747474747475,NormalPeriod,0.0020876613085164214
